Date,ProductId,Sale Amount
17-Jun-20,1,258734
18-Jun-20,1,146821
19-Jun-20,1,196377
20-Jun-20,1,154618
21-Jun-20,1,167440
22-Jun-20,1,147277
23-Jun-20,1,237668
24-Jun-20,1,302162
25-Jun-20,1,159908
26-Jun-20,1,213824
27-Jun-20,1,261928
28-Jun-20,1,272360
29-Jun-20,1,197902
30-Jun-20,1,151540
01-Jul-20,1,141933
02-Jul-20,1,227423
03-Jul-20,1,182891
04-Jul-20,1,254540
05-Jul-20,1,266912
06-Jul-20,1,245840
07-Jul-20,1,193337
08-Jul-20,1,289472
09-Jul-20,1,261342
10-Jul-20,1,165769
11-Jul-20,1,272718
12-Jul-20,1,184205
13-Jul-20,1,216378
14-Jul-20,1,265496
15-Jul-20,1,221879
16-Jul-20,1,175608
17-Jul-20,1,181731
18-Jul-20,1,207759
19-Jul-20,1,224135
20-Jul-20,1,274947
21-Jul-20,1,146747
22-Jul-20,1,172654
23-Jul-20,1,221776
24-Jul-20,1,173670
25-Jul-20,1,200694
26-Jul-20,1,193800
27-Jul-20,1,190788
28-Jul-20,1,229712
29-Jul-20,1,179987
30-Jul-20,1,220834
31-Jul-20,1,264687
01-Aug-20,1,185258
02-Aug-20,1,291485
03-Aug-20,1,281755
04-Aug-20,1,192383
05-Aug-20,1,178870
06-Aug-20,1,231133
07-Aug-20,1,224076
08-Aug-20,1,193773
09-Aug-20,1,255235
10-Aug-20,1,177147
11-Aug-20,1,212992
12-Aug-20,1,249146
13-Aug-20,1,176119
14-Aug-20,1,204670
15-Aug-20,1,190281
16-Aug-20,1,261836
17-Aug-20,1,173536
18-Aug-20,1,230179
19-Aug-20,1,216626
20-Aug-20,1,150597
21-Aug-20,1,277849
22-Aug-20,1,215905
23-Aug-20,1,300196
24-Aug-20,1,280009
25-Aug-20,1,241224
26-Aug-20,1,248325
27-Aug-20,1,302388
28-Aug-20,1,206203
29-Aug-20,1,269405
30-Aug-20,1,163019
31-Aug-20,1,166514
01-Jan-14,2,2181
02-Jan-14,2,21226
03-Jan-14,2,6116
04-Jan-14,2,2662
05-Jan-14,2,14190
06-Jan-14,2,24264
07-Jan-14,2,9109
08-Jan-14,2,6263
09-Jan-14,2,12518
10-Jan-14,2,17010
11-Jan-14,2,7615
12-Jan-14,2,4112
13-Jan-14,2,4180
14-Jan-14,2,6065
15-Jan-14,2,15779
16-Jan-14,2,16408
17-Jan-14,2,15453
18-Jan-14,2,22815
19-Jan-14,2,8656
20-Jan-14,2,25272
21-Jan-14,2,21149
22-Jan-14,2,6691
23-Jan-14,2,10055
24-Jan-14,2,12618
25-Jan-14,2,11481
26-Jan-14,2,27907
27-Jan-14,2,6962
28-Jan-14,2,1778
29-Jan-14,2,5037
30-Jan-14,2,6032
31-Jan-14,2,8678
01-Feb-14,2,10634
02-Feb-14,2,11395
03-Feb-14,2,15674
04-Feb-14,2,19769
05-Feb-14,2,26519
06-Feb-14,2,17167
07-Feb-14,2,8800
08-Feb-14,2,26211
09-Feb-14,2,20377
10-Feb-14,2,19377
11-Feb-14,2,10558
12-Feb-14,2,11479
13-Feb-14,2,17649
14-Feb-14,2,25254
15-Feb-14,2,14847
16-Feb-14,2,14873
17-Feb-14,2,21468
18-Feb-14,2,7080
19-Feb-14,2,15260
20-Feb-14,2,16262
21-Feb-14,2,5674
22-Feb-14,2,13300
23-Feb-14,2,16324
24-Feb-14,2,12710
25-Feb-14,2,27011
26-Feb-14,2,7434
27-Feb-14,2,5529
28-Feb-14,2,11698
01-Mar-14,2,19080
02-Mar-14,2,5475
03-Mar-14,2,18819
04-Mar-14,2,20408
05-Mar-14,2,11205
06-Mar-14,2,13628
07-Mar-14,2,22934
08-Mar-14,2,22153
09-Mar-14,2,16710
10-Mar-14,2,12733
11-Mar-14,2,11122
12-Mar-14,2,6650
13-Mar-14,2,23537
14-Mar-14,2,17037
15-Mar-14,2,4278
16-Mar-14,2,20247
17-Mar-14,2,9880
18-Mar-14,2,19254
19-Mar-14,2,9855
20-Mar-14,2,26335
21-Mar-14,2,6077
22-Mar-14,2,11322
23-Mar-14,2,10316
24-Mar-14,2,24231
25-Mar-14,2,18500
26-Mar-14,2,27985
27-Mar-14,2,16333
28-Mar-14,2,17097
29-Mar-14,2,22876
30-Mar-14,2,15901
31-Mar-14,2,7138
01-Apr-14,2,16388
02-Apr-14,2,9660
03-Apr-14,2,18378
04-Apr-14,2,23069
05-Apr-14,2,16673
06-Apr-14,2,25250
07-Apr-14,2,26987
08-Apr-14,2,8908
09-Apr-14,2,15257
10-Apr-14,2,5830
11-Apr-14,2,16486
12-Apr-14,2,4404
13-Apr-14,2,23218
14-Apr-14,2,21226
15-Apr-14,2,5130
16-Apr-14,2,9582
17-Apr-14,2,11036
18-Apr-14,2,31218
19-Apr-14,2,23598
20-Apr-14,2,11610
21-Apr-14,2,11785
22-Apr-14,2,19101
23-Apr-14,2,12760
24-Apr-14,2,12276
25-Apr-14,2,17015
26-Apr-14,2,16808
27-Apr-14,2,8334
28-Apr-14,2,13713
29-Apr-14,2,33828
30-Apr-14,2,3705
01-May-14,2,4571
02-May-14,2,16328
03-May-14,2,5991
04-May-14,2,34653
05-May-14,2,28739
06-May-14,2,17563
07-May-14,2,12650
08-May-14,2,14762
09-May-14,2,12084
10-May-14,2,24300
11-May-14,2,13845
12-May-14,2,33654
13-May-14,2,13421
14-May-14,2,17237
15-May-14,2,26565
16-May-14,2,11633
17-May-14,2,30580
18-May-14,2,26965
19-May-14,2,34788
20-May-14,2,19050
21-May-14,2,25106
22-May-14,2,30037
23-May-14,2,8606
24-May-14,2,15289
25-May-14,2,32047
26-May-14,2,28391
27-May-14,2,11501
28-May-14,2,18071
29-May-14,2,31805
30-May-14,2,8550
31-May-14,2,18295
01-Jun-14,2,7081
02-Jun-14,2,17601
03-Jun-14,2,19072
04-Jun-14,2,19881
05-Jun-14,2,6015
06-Jun-14,2,25018
07-Jun-14,2,15215
08-Jun-14,2,30790
09-Jun-14,2,6144
10-Jun-14,2,6752
11-Jun-14,2,6247
12-Jun-14,2,7082
13-Jun-14,2,16568
14-Jun-14,2,12051
15-Jun-14,2,28454
16-Jun-14,2,12132
17-Jun-14,2,19935
18-Jun-14,2,12507
19-Jun-14,2,36156
20-Jun-14,2,34050
21-Jun-14,2,20555
22-Jun-14,2,10623
23-Jun-14,2,17032
24-Jun-14,2,8033
25-Jun-14,2,19114
26-Jun-14,2,24908
27-Jun-14,2,29254
28-Jun-14,2,11462
29-Jun-14,2,28638
30-Jun-14,2,34822
01-Jul-14,2,35171
02-Jul-14,2,29667
03-Jul-14,2,15922
04-Jul-14,2,11486
05-Jul-14,2,5636
06-Jul-14,2,23108
07-Jul-14,2,16402
08-Jul-14,2,24436
09-Jul-14,2,27692
10-Jul-14,2,17578
11-Jul-14,2,32005
12-Jul-14,2,18491
13-Jul-14,2,26163
14-Jul-14,2,24136
15-Jul-14,2,30723
16-Jul-14,2,7231
17-Jul-14,2,24742
18-Jul-14,2,20783
19-Jul-14,2,7742
20-Jul-14,2,20892
21-Jul-14,2,11205
22-Jul-14,2,25443
23-Jul-14,2,15052
24-Jul-14,2,5418
25-Jul-14,2,20257
26-Jul-14,2,15203
27-Jul-14,2,27933
28-Jul-14,2,16700
29-Jul-14,2,45261
30-Jul-14,2,24184
31-Jul-14,2,15473
01-Aug-14,2,11817
02-Aug-14,2,23457
03-Aug-14,2,28872
04-Aug-14,2,22216
05-Aug-14,2,25758
06-Aug-14,2,16064
07-Aug-14,2,41223
08-Aug-14,2,12546
09-Aug-14,2,35112
10-Aug-14,2,15978
11-Aug-14,2,6105
12-Aug-14,2,19836
13-Aug-14,2,12466
14-Aug-14,2,8352
15-Aug-14,2,11621
16-Aug-14,2,9610
17-Aug-14,2,7046
18-Aug-14,2,7326
19-Aug-14,2,26049
20-Aug-14,2,12425
21-Aug-14,2,25502
22-Aug-14,2,25354
23-Aug-14,2,23997
24-Aug-14,2,25616
25-Aug-14,2,13399
26-Aug-14,2,7823
27-Aug-14,2,23927
28-Aug-14,2,7998
29-Aug-14,2,41802
30-Aug-14,2,10097
31-Aug-14,2,24371
01-Sep-14,2,7835
02-Sep-14,2,12993
03-Sep-14,2,19488
04-Sep-14,2,22161
05-Sep-14,2,22579
06-Sep-14,2,22032
07-Sep-14,2,6776
08-Sep-14,2,16887
09-Sep-14,2,13749
10-Sep-14,2,17058
11-Sep-14,2,7259
12-Sep-14,2,16223
13-Sep-14,2,10854
14-Sep-14,2,40675
15-Sep-14,2,13163
16-Sep-14,2,28314
17-Sep-14,2,21715
18-Sep-14,2,33706
19-Sep-14,2,10524
20-Sep-14,2,14385
21-Sep-14,2,30028
22-Sep-14,2,8851
23-Sep-14,2,33764
24-Sep-14,2,25710
25-Sep-14,2,16526
26-Sep-14,2,12072
27-Sep-14,2,11067
28-Sep-14,2,20296
29-Sep-14,2,18934
30-Sep-14,2,34679
01-Oct-14,2,17036
02-Oct-14,2,21788
03-Oct-14,2,9414
04-Oct-14,2,7591
05-Oct-14,2,25766
06-Oct-14,2,26582
07-Oct-14,2,33082
08-Oct-14,2,26781
09-Oct-14,2,42775
10-Oct-14,2,35462
11-Oct-14,2,24013
12-Oct-14,2,26640
13-Oct-14,2,14746
14-Oct-14,2,21290
15-Oct-14,2,17645
16-Oct-14,2,21893
17-Oct-14,2,27612
18-Oct-14,2,26683
19-Oct-14,2,22162
20-Oct-14,2,37460
21-Oct-14,2,9565
22-Oct-14,2,47016
23-Oct-14,2,31093
24-Oct-14,2,30585
25-Oct-14,2,25225
26-Oct-14,2,11334
27-Oct-14,2,8262
28-Oct-14,2,7410
29-Oct-14,2,14794
30-Oct-14,2,24958
31-Oct-14,2,10276
01-Nov-14,2,18961
02-Nov-14,2,17709
03-Nov-14,2,24711
04-Nov-14,2,8518
05-Nov-14,2,39920
06-Nov-14,2,13224
07-Nov-14,2,20008
08-Nov-14,2,19225
09-Nov-14,2,19326
10-Nov-14,2,11300
11-Nov-14,2,17879
12-Nov-14,2,27744
13-Nov-14,2,8665
14-Nov-14,2,15596
15-Nov-14,2,33332
16-Nov-14,2,23976
17-Nov-14,2,25698
18-Nov-14,2,29975
19-Nov-14,2,20057
20-Nov-14,2,16285
21-Nov-14,2,20938
22-Nov-14,2,20204
23-Nov-14,2,35805
24-Nov-14,2,37369
25-Nov-14,2,13302
26-Nov-14,2,15132
27-Nov-14,2,34418
28-Nov-14,2,49748
29-Nov-14,2,19827
30-Nov-14,2,31418
01-Dec-14,2,16817
02-Dec-14,2,44490
03-Dec-14,2,8528
04-Dec-14,2,33379
05-Dec-14,2,34085
06-Dec-14,2,13640
07-Dec-14,2,12166
08-Dec-14,2,43979
09-Dec-14,2,33502
10-Dec-14,2,26205
11-Dec-14,2,32879
12-Dec-14,2,10631
13-Dec-14,2,51742
14-Dec-14,2,14426
15-Dec-14,2,36196
16-Dec-14,2,35495
17-Dec-14,2,9979
18-Dec-14,2,22748
19-Dec-14,2,40438
20-Dec-14,2,31062
21-Dec-14,2,14072
22-Dec-14,2,16027
23-Dec-14,2,35416
24-Dec-14,2,20856
25-Dec-14,2,36180
26-Dec-14,2,51660
27-Dec-14,2,20067
28-Dec-14,2,12892
29-Dec-14,2,34844
30-Dec-14,2,34601
31-Dec-14,2,21668
01-Jan-15,2,33229
02-Jan-15,2,29306
03-Jan-15,2,39649
04-Jan-15,2,14470
05-Jan-15,2,41040
06-Jan-15,2,52649
07-Jan-15,2,31152
08-Jan-15,2,12961
09-Jan-15,2,28958
10-Jan-15,2,48981
11-Jan-15,2,15438
12-Jan-15,2,13897
13-Jan-15,2,20471
14-Jan-15,2,42323
15-Jan-15,2,41134
16-Jan-15,2,26192
17-Jan-15,2,38515
18-Jan-15,2,14945
19-Jan-15,2,31570
20-Jan-15,2,27629
21-Jan-15,2,8960
22-Jan-15,2,25964
23-Jan-15,2,37571
24-Jan-15,2,34035
25-Jan-15,2,21736
26-Jan-15,2,12219
27-Jan-15,2,51183
28-Jan-15,2,42821
29-Jan-15,2,25780
30-Jan-15,2,13320
31-Jan-15,2,37654
01-Feb-15,2,52344
02-Feb-15,2,11229
03-Feb-15,2,27038
04-Feb-15,2,50362
05-Feb-15,2,18707
06-Feb-15,2,17043
07-Feb-15,2,26041
08-Feb-15,2,26464
09-Feb-15,2,15030
10-Feb-15,2,46448
11-Feb-15,2,43253
12-Feb-15,2,15502
13-Feb-15,2,19580
14-Feb-15,2,18330
15-Feb-15,2,22910
16-Feb-15,2,10439
17-Feb-15,2,34171
18-Feb-15,2,11092
19-Feb-15,2,51698
20-Feb-15,2,28174
21-Feb-15,2,31713
22-Feb-15,2,35737
23-Feb-15,2,22924
24-Feb-15,2,29054
25-Feb-15,2,28232
26-Feb-15,2,15522
27-Feb-15,2,34375
28-Feb-15,2,12236
01-Mar-15,2,32526
02-Mar-15,2,46540
03-Mar-15,2,46719
04-Mar-15,2,20323
05-Mar-15,2,35705
06-Mar-15,2,27984
07-Mar-15,2,20290
08-Mar-15,2,34218
09-Mar-15,2,33341
10-Mar-15,2,23885
11-Mar-15,2,29148
12-Mar-15,2,36930
13-Mar-15,2,45920
14-Mar-15,2,22976
15-Mar-15,2,36376
16-Mar-15,2,46728
17-Mar-15,2,14920
18-Mar-15,2,27745
19-Mar-15,2,28694
20-Mar-15,2,23005
21-Mar-15,2,31961
22-Mar-15,2,15541
23-Mar-15,2,18591
24-Mar-15,2,41438
25-Mar-15,2,15242
26-Mar-15,2,37260
27-Mar-15,2,51015
28-Mar-15,2,32842
29-Mar-15,2,44445
30-Mar-15,2,38539
31-Mar-15,2,23325
01-Apr-15,2,31009
02-Apr-15,2,49012
03-Apr-15,2,60315
04-Apr-15,2,37784
05-Apr-15,2,11931
06-Apr-15,2,54632
07-Apr-15,2,14905
08-Apr-15,2,23699
09-Apr-15,2,31865
10-Apr-15,2,28934
11-Apr-15,2,49259
12-Apr-15,2,48231
13-Apr-15,2,31475
14-Apr-15,2,31307
15-Apr-15,2,30738
16-Apr-15,2,30989
17-Apr-15,2,41026
18-Apr-15,2,28778
19-Apr-15,2,57094
20-Apr-15,2,17111
21-Apr-15,2,46866
22-Apr-15,2,30826
23-Apr-15,2,36054
24-Apr-15,2,22127
25-Apr-15,2,47031
26-Apr-15,2,22834
27-Apr-15,2,22984
28-Apr-15,2,45345
29-Apr-15,2,24259
30-Apr-15,2,39603
01-May-15,2,18164
02-May-15,2,15401
03-May-15,2,45778
04-May-15,2,21864
05-May-15,2,57330
06-May-15,2,51050
07-May-15,2,43165
08-May-15,2,43990
09-May-15,2,45116
10-May-15,2,37256
11-May-15,2,20253
12-May-15,2,50318
13-May-15,2,17213
14-May-15,2,55383
15-May-15,2,16124
16-May-15,2,23593
17-May-15,2,19608
18-May-15,2,60039
19-May-15,2,56918
20-May-15,2,18425
21-May-15,2,39518
22-May-15,2,35819
23-May-15,2,16797
24-May-15,2,39160
25-May-15,2,16264
26-May-15,2,21620
27-May-15,2,61306
28-May-15,2,42743
29-May-15,2,67013
30-May-15,2,31901
31-May-15,2,50555
01-Jun-15,2,50513
02-Jun-15,2,37309
03-Jun-15,2,66842
04-Jun-15,2,52768
05-Jun-15,2,18896
06-Jun-15,2,32788
07-Jun-15,2,45660
08-Jun-15,2,28602
09-Jun-15,2,62387
10-Jun-15,2,39886
11-Jun-15,2,44756
12-Jun-15,2,20720
13-Jun-15,2,37722
14-Jun-15,2,35898
15-Jun-15,2,30378
16-Jun-15,2,27443
17-Jun-15,2,65730
18-Jun-15,2,57247
19-Jun-15,2,15662
20-Jun-15,2,62814
21-Jun-15,2,36571
22-Jun-15,2,52601
23-Jun-15,2,64539
24-Jun-15,2,60140
25-Jun-15,2,22462
26-Jun-15,2,59171
27-Jun-15,2,59355
28-Jun-15,2,49997
29-Jun-15,2,15802
30-Jun-15,2,40413
01-Jul-15,2,61420
02-Jul-15,2,40583
03-Jul-15,2,28059
04-Jul-15,2,16608
05-Jul-15,2,14550
06-Jul-15,2,43044
07-Jul-15,2,60159
08-Jul-15,2,23443
09-Jul-15,2,52475
10-Jul-15,2,37237
11-Jul-15,2,16737
12-Jul-15,2,43213
13-Jul-15,2,56297
14-Jul-15,2,36814
15-Jul-15,2,16965
16-Jul-15,2,25768
17-Jul-15,2,22714
18-Jul-15,2,67382
19-Jul-15,2,30005
20-Jul-15,2,67381
21-Jul-15,2,31678
22-Jul-15,2,20559
23-Jul-15,2,51252
24-Jul-15,2,50055
25-Jul-15,2,35660
26-Jul-15,2,53557
27-Jul-15,2,15690
28-Jul-15,2,39676
29-Jul-15,2,56880
30-Jul-15,2,38927
31-Jul-15,2,31884
01-Aug-15,2,49625
02-Aug-15,2,19619
03-Aug-15,2,50566
04-Aug-15,2,37157
05-Aug-15,2,46519
06-Aug-15,2,64350
07-Aug-15,2,40678
08-Aug-15,2,57376
09-Aug-15,2,51625
10-Aug-15,2,23369
11-Aug-15,2,63973
12-Aug-15,2,50753
13-Aug-15,2,58581
14-Aug-15,2,44016
15-Aug-15,2,24671
16-Aug-15,2,16895
17-Aug-15,2,39620
18-Aug-15,2,71811
19-Aug-15,2,57548
20-Aug-15,2,34523
21-Aug-15,2,21798
22-Aug-15,2,16915
23-Aug-15,2,71904
24-Aug-15,2,64846
25-Aug-15,2,40779
26-Aug-15,2,74823
27-Aug-15,2,54014
28-Aug-15,2,20271
29-Aug-15,2,49843
30-Aug-15,2,34279
31-Aug-15,2,45942
01-Sep-15,2,60147
02-Sep-15,2,54800
03-Sep-15,2,68431
04-Sep-15,2,24211
05-Sep-15,2,68216
06-Sep-15,2,75981
07-Sep-15,2,50845
08-Sep-15,2,40608
09-Sep-15,2,22340
10-Sep-15,2,47208
11-Sep-15,2,45985
12-Sep-15,2,19836
13-Sep-15,2,74499
14-Sep-15,2,63671
15-Sep-15,2,48907
16-Sep-15,2,37574
17-Sep-15,2,59203
18-Sep-15,2,25681
19-Sep-15,2,67653
20-Sep-15,2,51802
21-Sep-15,2,53710
22-Sep-15,2,33756
23-Sep-15,2,20796
24-Sep-15,2,60345
25-Sep-15,2,26521
26-Sep-15,2,68476
27-Sep-15,2,24928
28-Sep-15,2,68815
29-Sep-15,2,66179
30-Sep-15,2,20630
01-Oct-15,2,68413
02-Oct-15,2,57400
03-Oct-15,2,49018
04-Oct-15,2,22694
05-Oct-15,2,60573
06-Oct-15,2,66968
07-Oct-15,2,40905
08-Oct-15,2,55195
09-Oct-15,2,44559
10-Oct-15,2,78716
11-Oct-15,2,38661
12-Oct-15,2,42355
13-Oct-15,2,40214
14-Oct-15,2,26561
15-Oct-15,2,22441
16-Oct-15,2,34343
17-Oct-15,2,56198
18-Oct-15,2,73476
19-Oct-15,2,38685
20-Oct-15,2,68552
21-Oct-15,2,43483
22-Oct-15,2,21063
23-Oct-15,2,47620
24-Oct-15,2,31327
25-Oct-15,2,27651
26-Oct-15,2,26059
27-Oct-15,2,62745
28-Oct-15,2,55192
29-Oct-15,2,52395
30-Oct-15,2,47713
31-Oct-15,2,27517
01-Nov-15,2,62160
02-Nov-15,2,48980
03-Nov-15,2,61503
04-Nov-15,2,59776
05-Nov-15,2,62879
06-Nov-15,2,83562
07-Nov-15,2,56569
08-Nov-15,2,50547
09-Nov-15,2,60359
10-Nov-15,2,58984
11-Nov-15,2,43524
12-Nov-15,2,45545
13-Nov-15,2,70461
14-Nov-15,2,65012
15-Nov-15,2,39535
16-Nov-15,2,46843
17-Nov-15,2,50274
18-Nov-15,2,76377
19-Nov-15,2,49196
20-Nov-15,2,27572
21-Nov-15,2,55770
22-Nov-15,2,22034
23-Nov-15,2,50629
24-Nov-15,2,52509
25-Nov-15,2,61242
26-Nov-15,2,28325
27-Nov-15,2,50082
28-Nov-15,2,55445
29-Nov-15,2,53029
30-Nov-15,2,35411
01-Dec-15,2,23283
02-Dec-15,2,51690
03-Dec-15,2,39748
04-Dec-15,2,61752
05-Dec-15,2,63754
06-Dec-15,2,56784
07-Dec-15,2,83444
08-Dec-15,2,44678
09-Dec-15,2,38185
10-Dec-15,2,46183
11-Dec-15,2,77400
12-Dec-15,2,85466
13-Dec-15,2,52099
14-Dec-15,2,35556
15-Dec-15,2,53341
16-Dec-15,2,63329
17-Dec-15,2,66107
18-Dec-15,2,23265
19-Dec-15,2,49872
20-Dec-15,2,40888
21-Dec-15,2,55848
22-Dec-15,2,49883
23-Dec-15,2,68145
24-Dec-15,2,38080
25-Dec-15,2,37044
26-Dec-15,2,39456
27-Dec-15,2,47873
28-Dec-15,2,78136
29-Dec-15,2,67830
30-Dec-15,2,26886
31-Dec-15,2,53212
01-Jan-16,2,39546
02-Jan-16,2,58953
03-Jan-16,2,58667
04-Jan-16,2,40070
05-Jan-16,2,46488
06-Jan-16,2,68127
07-Jan-16,2,24760
08-Jan-16,2,64849
09-Jan-16,2,69654
10-Jan-16,2,68628
11-Jan-16,2,33874
12-Jan-16,2,59929
13-Jan-16,2,35214
14-Jan-16,2,52049
15-Jan-16,2,74378
16-Jan-16,2,50076
17-Jan-16,2,69547
18-Jan-16,2,74730
19-Jan-16,2,85954
20-Jan-16,2,43472
21-Jan-16,2,24916
22-Jan-16,2,60886
23-Jan-16,2,36068
24-Jan-16,2,47840
25-Jan-16,2,21869
26-Jan-16,2,52119
27-Jan-16,2,49989
28-Jan-16,2,79670
29-Jan-16,2,58635
30-Jan-16,2,89170
31-Jan-16,2,55956
01-Feb-16,2,35972
02-Feb-16,2,42006
03-Feb-16,2,28465
04-Feb-16,2,74237
05-Feb-16,2,80516
06-Feb-16,2,29990
07-Feb-16,2,54421
08-Feb-16,2,48341
09-Feb-16,2,55826
10-Feb-16,2,83665
11-Feb-16,2,59096
12-Feb-16,2,74437
13-Feb-16,2,50239
14-Feb-16,2,27417
15-Feb-16,2,69748
16-Feb-16,2,50366
17-Feb-16,2,47698
18-Feb-16,2,55667
19-Feb-16,2,30044
20-Feb-16,2,77009
21-Feb-16,2,31462
22-Feb-16,2,29114
23-Feb-16,2,70761
24-Feb-16,2,31065
25-Feb-16,2,49856
26-Feb-16,2,48578
27-Feb-16,2,41572
28-Feb-16,2,53044
29-Feb-16,2,59000
01-Mar-16,2,50773
02-Mar-16,2,62597
03-Mar-16,2,26600
04-Mar-16,2,63034
05-Mar-16,2,65727
06-Mar-16,2,29584
07-Mar-16,2,42260
08-Mar-16,2,34463
09-Mar-16,2,29408
10-Mar-16,2,64068
11-Mar-16,2,91045
12-Mar-16,2,59322
13-Mar-16,2,54966
14-Mar-16,2,44020
15-Mar-16,2,37343
16-Mar-16,2,46257
17-Mar-16,2,75114
18-Mar-16,2,40987
19-Mar-16,2,54125
20-Mar-16,2,61000
21-Mar-16,2,43863
22-Mar-16,2,74866
23-Mar-16,2,35934
24-Mar-16,2,63924
25-Mar-16,2,88074
26-Mar-16,2,39520
27-Mar-16,2,30930
28-Mar-16,2,26333
29-Mar-16,2,41048
30-Mar-16,2,85000
31-Mar-16,2,30681
01-Apr-16,2,44014
02-Apr-16,2,70227
03-Apr-16,2,85094
04-Apr-16,2,38477
05-Apr-16,2,79619
06-Apr-16,2,71837
07-Apr-16,2,57816
08-Apr-16,2,27157
09-Apr-16,2,35607
10-Apr-16,2,57253
11-Apr-16,2,68176
12-Apr-16,2,78342
13-Apr-16,2,56924
14-Apr-16,2,40926
15-Apr-16,2,37427
16-Apr-16,2,93377
17-Apr-16,2,51548
18-Apr-16,2,49564
19-Apr-16,2,88297
20-Apr-16,2,47661
21-Apr-16,2,41969
22-Apr-16,2,50965
23-Apr-16,2,68719
24-Apr-16,2,80472
25-Apr-16,2,39051
26-Apr-16,2,29106
27-Apr-16,2,47632
28-Apr-16,2,70959
29-Apr-16,2,35720
30-Apr-16,2,60998
01-May-16,2,78380
02-May-16,2,67041
03-May-16,2,83000
04-May-16,2,50064
05-May-16,2,47840
06-May-16,2,44754
07-May-16,2,89734
08-May-16,2,61962
09-May-16,2,45900
10-May-16,2,76586
11-May-16,2,77901
12-May-16,2,55984
13-May-16,2,69034
14-May-16,2,32445
15-May-16,2,68702
16-May-16,2,47671
17-May-16,2,53997
18-May-16,2,80711
19-May-16,2,28165
20-May-16,2,84246
21-May-16,2,78758
22-May-16,2,71533
23-May-16,2,91750
24-May-16,2,30069
25-May-16,2,84627
26-May-16,2,80554
27-May-16,2,47430
28-May-16,2,68330
29-May-16,2,44270
30-May-16,2,85208
31-May-16,2,51050
01-Jun-16,2,68676
02-Jun-16,2,52454
03-Jun-16,2,40333
04-Jun-16,2,47664
05-Jun-16,2,51876
06-Jun-16,2,65268
07-Jun-16,2,104124
08-Jun-16,2,76800
09-Jun-16,2,47011
10-Jun-16,2,41300
11-Jun-16,2,52845
12-Jun-16,2,64735
13-Jun-16,2,38358
14-Jun-16,2,54739
15-Jun-16,2,56902
16-Jun-16,2,80028
17-Jun-16,2,55303
18-Jun-16,2,41340
19-Jun-16,2,33310
20-Jun-16,2,81265
21-Jun-16,2,81753
22-Jun-16,2,41515
23-Jun-16,2,48944
24-Jun-16,2,74544
25-Jun-16,2,41675
26-Jun-16,2,101692
27-Jun-16,2,50542
28-Jun-16,2,70680
29-Jun-16,2,56851
30-Jun-16,2,36771
01-Jul-16,2,44138
02-Jul-16,2,44130
03-Jul-16,2,37629
04-Jul-16,2,34692
05-Jul-16,2,50491
06-Jul-16,2,39142
07-Jul-16,2,65814
08-Jul-16,2,46552
09-Jul-16,2,79355
10-Jul-16,2,87859
11-Jul-16,2,85123
12-Jul-16,2,84133
13-Jul-16,2,54373
14-Jul-16,2,52776
15-Jul-16,2,37262
16-Jul-16,2,48442
17-Jul-16,2,50436
18-Jul-16,2,73395
19-Jul-16,2,63271
20-Jul-16,2,35865
21-Jul-16,2,32659
22-Jul-16,2,55982
23-Jul-16,2,59622
24-Jul-16,2,74147
25-Jul-16,2,98868
26-Jul-16,2,36691
27-Jul-16,2,47720
28-Jul-16,2,71008
29-Jul-16,2,74675
30-Jul-16,2,95878
31-Jul-16,2,61779
01-Aug-16,2,45892
02-Aug-16,2,71334
03-Aug-16,2,53627
04-Aug-16,2,33725
05-Aug-16,2,32479
06-Aug-16,2,96773
07-Aug-16,2,51724
08-Aug-16,2,39974
09-Aug-16,2,73613
10-Aug-16,2,65440
11-Aug-16,2,77080
12-Aug-16,2,87105
13-Aug-16,2,66660
14-Aug-16,2,69295
15-Aug-16,2,48038
16-Aug-16,2,108927
17-Aug-16,2,67876
18-Aug-16,2,34300
19-Aug-16,2,54960
20-Aug-16,2,74294
21-Aug-16,2,66764
22-Aug-16,2,57954
23-Aug-16,2,56124
24-Aug-16,2,86978
25-Aug-16,2,44083
26-Aug-16,2,98526
27-Aug-16,2,85725
28-Aug-16,2,92390
29-Aug-16,2,58216
30-Aug-16,2,91083
31-Aug-16,2,52992
01-Sep-16,2,71690
02-Sep-16,2,58699
03-Sep-16,2,52538
04-Sep-16,2,51863
05-Sep-16,2,101973
06-Sep-16,2,56896
07-Sep-16,2,87851
08-Sep-16,2,86828
09-Sep-16,2,77421
10-Sep-16,2,73399
11-Sep-16,2,50830
12-Sep-16,2,47763
13-Sep-16,2,58319
14-Sep-16,2,105145
15-Sep-16,2,65537
16-Sep-16,2,67896
17-Sep-16,2,93203
18-Sep-16,2,81625
19-Sep-16,2,35295
20-Sep-16,2,103368
21-Sep-16,2,70495
22-Sep-16,2,111726
23-Sep-16,2,46209
24-Sep-16,2,114278
25-Sep-16,2,85115
26-Sep-16,2,58509
27-Sep-16,2,80479
28-Sep-16,2,49987
29-Sep-16,2,72958
30-Sep-16,2,43708
01-Oct-16,2,71955
02-Oct-16,2,82464
03-Oct-16,2,62117
04-Oct-16,2,105482
05-Oct-16,2,65446
06-Oct-16,2,39468
07-Oct-16,2,88920
08-Oct-16,2,70473
09-Oct-16,2,90206
10-Oct-16,2,102544
